area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
873,4,3,8,6,7,0,0,3589000
2089,3,4,4,2,5,1,2,7207000
2522,5,1,3,12,9,0,2,8066000
2115,2,4,4,19,4,1,2,6895000
2416,2,1,8,5,9,0,0,8078000
2685,5,4,9,17,3,0,1,9065000
2808,1,1,9,3,6,0,1,9424000
1857,2,2,2,20,0,1,1,5761000
2594,2,4,10,10,8,0,1,8882000
2169,1,1,5,12,6,0,0,6847000
2399,5,3,7,18,10,0,2,8037000
1559,1,1,9,17,10,0,2,5477000
2359,4,1,3,4,3,1,0,7677000
870,4,2,3,8,5,0,2,3170000
2067,4,4,1,18,4,1,0,6411000
2631,2,2,4,17,1,0,2,8273000
663,1,2,1,17,0,1,1,2089000
1229,5,3,3,3,4,1,0,4417000
1810,2,1,1,9,2,1,2,5790000
2832,3,2,3,6,6,1,2,9196000
2810,4,2,5,2,4,0,2,9310000
2012,5,1,7,5,0,0,2,7076000
2200,1,1,9,12,9,0,2,7500000
2874,3,1,8,9,2,1,0,9572000
1113,3,2,3,3,0,0,0,3789000
2958,5,2,2,10,9,0,0,9184000
2012,2,3,2,3,2,1,1,6596000
2891,4,4,6,2,2,1,2,9863000
1116,3,2,4,4,10,1,2,4188000
2875,4,3,7,9,5,1,0,9585000
2344,4,4,8,10,0,0,0,7952000
793,2,3,2,17,2,1,0,2579000
2770,2,3,2,13,5,1,1,8670000
2432,5,1,5,11,1,1,2,8166000
945,4,2,8,5,1,0,0,3795000
1964,1,1,7,17,4,0,0,6332000
2797,2,1,6,10,0,1,2,9231000
2245,1,2,3,5,6,0,2,7205000
1377,2,3,7,0,0,1,1,5251000
1404,3,2,10,9,9,1,2,5552000
814,1,4,2,1,9,0,1,2872000
1157,3,4,8,11,10,1,0,4471000
2951,5,4,7,14,7,1,1,9873000
2499,3,4,8,3,3,0,1,8587000
1442,1,4,5,0,10,1,1,5226000
1755,2,2,8,17,7,0,2,6045000
1582,2,2,9,13,2,0,0,5546000
2378,4,1,10,11,3,1,2,8454000
2940,3,1,1,6,8,1,2,9290000
1391,1,1,1,9,0,0,1,4253000
2298,5,3,1,16,8,1,0,7164000
2495,1,3,2,3,4,1,2,8075000
1730,3,1,4,13,8,1,2,5820000
2403,2,3,2,12,2,1,0,7509000
1627,4,4,9,16,2,1,2,6091000
2108,4,3,8,5,0,0,0,7314000
2646,2,4,10,14,10,1,2,9188000
1958,5,1,6,18,9,1,2,6704000
1598,2,2,10,3,8,1,1,6124000
809,3,1,2,4,5,0,2,2887000
2556,3,3,8,0,9,1,2,9018000
1069,5,2,5,19,3,0,1,3717000
2884,2,4,2,18,1,1,1,8942000
1262,3,3,4,3,2,1,2,4676000
2692,2,3,10,12,4,0,0,9026000
705,4,4,2,19,10,1,2,2565000
1470,2,1,2,9,8,1,2,4870000
2961,3,2,3,0,1,1,0,9543000
2936,2,2,6,12,6,0,1,9408000
2480,2,4,1,5,3,0,0,7660000
666,3,4,2,0,2,0,1,2548000
1545,3,2,10,7,5,1,2,6015000
932,3,2,9,6,10,1,2,4096000
2032,5,1,3,14,0,1,1,6626000
1396,1,4,9,1,8,1,1,5468000
1937,2,4,6,2,3,0,2,6751000
1677,1,4,10,0,7,1,0,6351000
1065,5,3,7,6,1,0,0,4115000
1742,3,1,4,16,9,0,2,5646000
2571,4,1,3,3,8,0,2,8343000
2667,2,4,3,20,6,0,0,8121000
846,3,2,10,4,1,1,0,3818000
2190,5,1,10,14,3,0,1,7650000
1088,4,4,8,5,5,0,1,4364000
2226,5,2,7,17,6,1,0,7498000
2867,3,2,4,19,1,1,2,9141000
600,3,1,4,15,9,1,0,2230000
655,1,1,9,4,9,0,2,3025000
513,4,4,2,18,4,0,0,1699000
1645,1,2,9,3,1,0,0,5885000
2647,3,2,7,19,10,1,0,8621000
964,5,3,4,9,2,1,0,3602000
1010,3,3,7,14,1,0,0,3690000
1685,4,3,5,4,3,1,2,6075000
1585,3,3,2,14,9,0,2,5075000
2518,4,3,7,16,9,0,0,8224000
2772,5,3,8,5,9,0,1,9436000
1972,2,3,1,14,3,1,2,6236000
625,4,1,2,5,7,0,2,2365000
2608,5,3,8,12,6,1,0,8874000
2815,4,4,7,4,1,1,2,9695000
1599,5,3,9,10,3,0,0,5837000
1581,4,3,3,11,5,1,2,5423000
1478,1,3,1,10,9,0,1,4554000
1823,1,3,8,16,5,0,2,6249000
590,1,2,7,9,7,1,2,2710000
1442,1,1,5,19,2,0,2,4686000
1059,5,4,10,14,2,1,1,4497000
2955,1,2,1,0,6,0,1,9155000
759,2,2,3,13,7,1,1,2707000
1892,2,4,7,3,8,1,2,6846000
1906,2,2,6,18,4,1,0,6268000
2073,4,2,8,16,3,1,2,7269000
2953,3,4,2,1,6,0,1,9389000
2057,5,2,10,1,5,1,2,7771000
1802,2,2,6,15,2,0,2,6026000
1253,3,3,1,8,10,1,2,4249000
1709,2,1,9,1,6,1,2,6447000
1537,3,4,8,16,2,0,2,5521000
2498,2,2,5,11,5,0,0,7934000
2967,4,2,5,13,1,0,2,9561000
1528,3,1,5,8,2,0,2,5264000
1799,2,3,2,7,10,0,0,5647000
626,5,4,1,4,10,1,1,2498000
2714,4,2,10,2,5,0,0,9362000
1769,5,2,5,9,9,0,2,6097000
2603,5,1,5,2,9,1,1,8779000
2191,5,1,9,8,7,0,2,7753000
2845,2,2,7,10,8,1,0,9345000
1251,1,1,5,3,6,0,1,4353000
681,3,3,2,0,6,0,0,2483000
2980,1,3,3,5,10,1,1,9510000
1986,5,1,4,14,1,1,0,6508000
1215,2,2,10,7,8,1,2,4975000
1004,5,3,5,14,4,0,1,3652000
1043,2,3,8,10,2,1,1,4149000
2695,4,4,8,18,10,1,2,9155000
710,1,2,4,15,3,0,2,2500000
1560,5,4,7,0,9,1,0,5900000
575,3,4,1,1,1,1,2,2385000
2847,3,2,6,6,3,1,2,9541000
977,2,2,9,19,3,1,2,3921000
2179,2,4,9,20,5,1,1,7487000
2712,2,1,4,7,4,1,0,8676000
2859,5,3,3,19,6,0,2,8997000
2580,1,2,2,8,9,1,0,8040000
2906,5,1,3,13,4,1,2,9348000
651,4,1,5,16,9,0,2,2523000
2539,1,3,7,10,10,1,2,8567000
2992,4,4,3,1,0,1,2,9886000
2283,3,2,7,7,2,1,1,7849000
2097,3,4,3,13,3,0,0,6601000
2341,4,1,5,19,9,0,0,7373000
1112,4,3,7,19,0,0,1,4026000
1675,4,1,1,0,7,1,2,5665000
2363,3,1,5,11,3,0,0,7549000
1302,4,2,4,14,5,1,0,4436000
1919,4,3,5,7,10,1,2,6717000
1084,3,2,5,19,0,1,0,3732000
933,3,4,7,11,8,1,0,3699000
1648,5,2,5,8,5,0,2,5754000
1345,1,1,5,14,9,0,0,4335000
2366,1,3,8,2,10,1,1,8228000
2830,5,4,2,19,8,1,0,8830000
1751,3,2,1,0,10,1,2,5873000
1412,3,4,9,2,5,1,2,5676000
531,1,4,6,14,4,0,0,2083000
711,1,1,8,16,1,1,2,3003000
1712,1,2,9,3,6,0,1,6166000
705,1,2,10,4,7,0,0,3145000
2074,5,1,2,3,3,0,2,6802000
2097,1,4,8,7,9,1,2,7431000
1191,4,2,4,9,0,1,1,4283000
2466,5,4,5,8,5,1,2,8418000
1977,1,4,9,10,4,1,1,7031000
2560,1,1,1,12,4,0,2,7780000
2845,4,4,7,13,10,0,1,9375000
700,2,3,7,3,9,0,2,3090000
2484,3,2,4,7,9,1,2,8232000
1601,3,3,1,5,1,1,1,5273000
2904,4,2,5,20,6,0,0,9072000
1892,4,4,9,1,2,0,1,6956000
1809,2,1,7,18,0,1,1,6127000
2656,2,2,8,15,6,0,1,8708000
2381,5,3,4,1,9,0,2,8023000
2729,3,2,5,10,6,0,1,8777000
1101,4,1,9,9,9,0,2,4413000
1418,5,4,5,4,8,1,2,5354000
1937,2,2,5,20,8,0,2,6231000
2621,5,1,10,10,1,1,2,9253000
593,1,3,2,6,4,1,1,2229000
2208,5,2,10,16,10,1,0,7764000
620,1,3,5,6,10,0,1,2460000
2073,2,2,5,1,4,0,0,6859000
1828,2,4,2,6,8,0,2,5944000
1953,5,4,6,14,3,0,0,6549000
2427,1,1,2,9,9,1,1,7611000
2853,2,1,10,4,0,1,0,9759000
1938,2,4,1,7,5,0,0,5994000
2080,4,2,4,18,6,0,1,6620000
782,4,2,9,7,1,1,2,3676000
2190,1,4,9,19,4,1,2,7570000
2601,5,4,6,5,8,0,0,8673000
2487,5,4,4,6,7,0,1,8191000
2158,3,3,7,3,5,0,0,7354000
554,4,1,3,6,7,0,2,2232000
587,2,1,10,6,10,0,1,2851000
714,1,1,1,15,2,0,0,2022000
2651,4,4,9,3,9,0,0,9113000
1492,2,4,8,0,7,0,1,5576000
1796,5,4,10,14,6,0,2,6638000
1301,3,2,9,8,7,0,0,4853000
1467,2,2,4,17,4,1,2,4931000
1348,4,3,4,9,3,1,2,4864000
2365,4,3,3,1,7,0,1,7745000
2821,2,4,8,17,4,0,1,9223000
686,5,2,1,2,3,0,1,2508000
2078,3,2,10,8,9,1,0,7434000
709,5,3,3,1,1,1,2,3057000
2459,2,2,9,3,1,1,0,8527000
2100,5,2,1,10,9,1,1,6740000
717,5,3,4,3,4,0,0,2831000
2160,3,3,6,4,3,1,1,7470000
1033,5,3,1,14,9,0,2,3419000
2606,3,2,5,5,9,1,1,8658000
1349,4,4,4,17,5,1,2,4737000
1203,5,2,5,15,5,1,2,4429000
2761,3,3,6,10,0,0,0,8923000
2897,2,2,2,12,7,0,0,8811000
1380,2,2,2,2,3,0,2,4620000
1340,1,4,1,11,7,1,2,4380000
626,1,3,10,8,0,1,2,3168000
636,5,1,6,3,10,1,0,2878000
1084,4,2,7,6,5,1,2,4402000
1025,4,4,3,18,10,1,2,3645000
2080,4,3,6,17,5,1,1,7020000
742,5,1,1,19,7,1,2,2536000
2481,3,3,9,4,3,0,0,8503000
1467,3,1,4,9,9,1,1,5031000
2022,1,3,2,7,9,1,2,6576000
2708,1,3,2,6,10,0,2,8504000
2699,5,2,5,18,8,1,1,8777000
2899,4,3,2,9,6,0,1,9087000
2067,2,4,6,4,7,0,2,7101000
2818,5,2,4,15,10,0,2,9024000
701,2,2,8,15,5,1,2,3073000
1216,4,1,4,19,3,0,2,4058000
2356,5,1,5,6,2,1,0,7878000
2817,3,1,5,9,10,0,0,8951000
1324,2,3,6,9,1,1,0,4732000
1492,3,3,6,15,8,1,2,5326000
601,1,2,5,20,7,1,1,2243000
2551,3,1,1,6,2,1,1,8043000
914,2,4,9,20,1,0,1,3542000
2151,1,3,7,9,9,0,2,7273000
2707,1,3,10,18,7,1,1,9131000
1411,2,3,7,19,6,1,1,4973000
1950,1,4,4,20,6,1,0,6170000
2726,2,1,5,15,7,0,1,8588000
2770,4,1,9,10,6,0,1,9320000
2738,2,4,6,19,2,0,0,8654000
928,3,1,1,6,8,0,2,3104000
2337,1,4,5,3,6,0,0,7621000
1273,2,4,9,18,3,1,1,4809000
1574,1,3,1,19,2,1,1,4812000
2983,4,3,2,10,6,1,2,9549000
2842,5,1,2,5,5,1,0,9056000
1784,5,2,8,14,2,0,0,6182000
1111,3,2,6,5,2,1,1,4273000
776,4,3,8,16,3,1,1,3328000
1930,5,4,3,3,0,1,0,6550000
562,3,4,3,18,7,0,2,2056000
2638,1,1,9,5,8,1,1,9024000
735,5,4,4,16,10,1,2,2965000
538,1,3,9,19,6,0,1,2354000
2494,4,2,5,16,7,0,0,7922000
1974,5,1,1,15,8,1,0,6152000
1192,4,1,6,2,8,1,2,4676000
2032,4,3,8,10,6,1,0,7136000
1643,5,1,7,11,0,0,2,5849000
1527,3,3,1,20,7,0,0,4521000
1755,2,1,6,13,4,0,1,5815000
2319,4,2,3,18,9,0,0,7157000
2030,2,3,8,10,5,1,0,7030000
912,3,3,2,10,0,1,1,3206000
1683,4,1,8,6,5,1,1,6189000
2487,1,3,7,1,8,1,2,8591000
2973,5,2,4,6,5,1,1,9739000
1362,1,4,3,19,7,0,1,4256000
1062,3,1,2,3,8,1,2,3816000
2010,1,2,4,14,9,1,1,6490000
2572,1,4,3,8,3,1,0,8176000
1347,5,1,8,11,0,0,2,5061000
2087,4,1,1,18,8,1,2,6541000
2251,2,3,2,13,10,1,0,7033000
2465,4,4,6,12,0,0,1,8155000
2412,1,4,10,7,0,0,0,8266000
2692,5,2,3,8,6,1,0,8676000
2142,2,3,1,18,2,1,2,6666000
1854,2,2,10,0,2,1,0,6872000
2435,4,2,2,15,5,0,2,7625000
832,5,2,1,5,10,1,0,2956000
1482,2,3,4,16,3,0,1,4796000
1233,1,4,5,18,6,0,0,4009000
2894,3,4,3,10,6,0,0,9052000
2279,2,2,3,13,0,1,2,7347000
925,4,2,5,16,9,0,0,3215000
760,5,2,4,19,8,1,2,2920000
1172,2,2,5,19,10,1,0,3946000
1892,3,2,4,5,5,0,1,6266000
2706,3,3,5,10,7,1,0,8808000
1685,3,3,3,19,5,1,0,5365000
711,2,3,6,16,5,1,1,2833000
821,3,4,6,3,4,1,0,3423000
2383,1,3,4,10,2,0,0,7489000
764,2,3,10,1,8,1,2,3772000
2450,4,4,3,0,10,0,0,7970000
1689,3,4,8,2,8,0,2,6257000
912,2,4,3,1,7,0,0,3236000
2524,5,2,5,17,1,1,1,8272000
918,2,2,2,0,8,1,2,3424000
2878,5,1,7,4,1,0,2,9694000
2870,1,2,5,12,7,1,1,9210000
1436,4,3,8,3,7,1,0,5488000
1935,3,4,8,19,2,0,2,6655000
1911,2,1,7,3,7,0,1,6583000
1516,3,4,8,11,3,0,1,5478000
738,1,2,1,19,5,0,1,2124000
1032,2,2,1,9,8,1,2,3486000
661,1,2,5,4,7,1,1,2743000
2800,3,4,3,11,6,1,2,9060000
1331,1,4,10,19,7,0,2,4943000
644,2,3,2,14,5,1,2,2352000
2018,3,4,3,9,5,1,0,6594000
1412,2,1,7,16,7,0,0,4746000
1872,3,3,8,15,10,1,1,6586000
2871,2,2,7,1,9,1,1,9683000
1750,2,3,7,15,4,0,0,5840000
1477,2,4,10,5,8,0,1,5631000
2655,5,1,8,14,0,1,2,9075000
669,5,1,5,7,4,1,1,2877000
2181,5,2,10,15,7,0,1,7633000
2810,2,4,6,19,9,1,2,9180000
938,4,4,6,14,2,0,2,3614000
1168,1,2,2,17,5,1,0,3624000
1563,4,4,8,7,3,0,0,5669000
1190,2,1,7,8,0,0,2,4400000
1808,1,4,1,20,9,0,1,5374000
1782,2,2,8,7,5,1,1,6396000
1966,4,2,9,16,2,1,0,6888000
1837,4,4,6,1,0,1,1,6641000
1003,1,4,8,1,3,1,2,4269000
2768,5,1,2,7,8,1,1,8874000
1566,3,3,1,8,7,0,0,4878000
1457,1,3,7,12,2,1,0,5121000
2003,2,2,1,10,3,1,0,6219000
1120,3,1,4,6,1,0,1,3900000
2691,2,3,7,1,3,0,0,8943000
1581,5,1,5,19,1,0,2,5303000
1382,4,3,3,8,3,0,0,4576000
1978,1,4,10,5,6,1,2,7314000
1096,3,3,2,20,6,1,2,3638000
1495,2,4,8,0,8,1,2,5815000
2364,2,4,2,4,1,1,0,7582000
1910,4,4,6,8,1,1,1,6720000
1654,4,3,1,1,10,0,1,5412000
808,3,2,5,5,5,0,0,3034000
887,4,1,6,8,8,1,1,3561000
2099,4,4,3,8,3,0,2,6917000
2288,2,3,3,9,0,0,1,7254000
2266,3,4,10,15,10,0,1,7848000
2373,3,4,10,10,4,0,2,8349000
1051,5,2,8,11,8,1,1,4273000
2255,1,3,6,9,1,0,0,7325000
2861,3,4,10,14,6,0,1,9653000
2239,4,4,6,7,7,1,2,7807000
1825,2,2,1,9,7,0,0,5555000
1183,3,1,8,2,6,1,2,4799000
833,3,4,7,17,5,1,2,3439000
2865,1,3,1,11,7,1,0,8765000
2462,3,3,5,2,5,0,0,8086000
2095,2,3,7,18,9,0,2,6975000
1902,2,1,7,3,3,0,2,6636000
1015,4,3,9,11,5,1,0,4165000
2815,5,1,1,7,3,0,2,8845000
1820,2,2,3,7,10,0,1,5860000
1688,2,4,4,6,5,0,0,5564000
1986,1,4,5,14,7,0,1,6428000
855,2,1,10,0,1,1,2,4005000
2302,4,3,6,12,4,0,1,7636000
2455,3,3,2,18,5,0,0,7445000
1006,4,2,9,14,10,0,2,4058000
2538,3,4,2,5,6,1,2,8294000
2355,5,4,4,5,3,0,0,7735000
975,4,2,5,3,0,1,2,3935000
1362,5,1,6,16,6,0,1,4726000
1814,2,4,10,13,7,0,1,6482000
2871,1,3,8,6,4,1,0,9583000
1238,4,2,9,2,4,0,1,4914000
890,3,3,5,7,6,0,0,3270000
1807,4,1,8,6,4,0,1,6411000
672,4,3,2,11,3,1,0,2436000
2288,5,4,10,7,2,0,0,8094000
2344,5,1,3,15,9,0,1,7392000
1357,3,4,4,14,8,1,0,4611000
2595,3,1,8,15,7,0,2,8625000
1591,5,4,10,5,6,0,2,6203000
2260,4,4,4,13,10,0,1,7320000
1358,5,4,9,9,1,1,2,5474000
618,5,4,2,5,8,1,0,2474000
2543,4,2,3,6,3,1,0,8219000
603,2,3,7,8,8,1,0,2689000
1014,1,1,5,17,6,1,2,3592000
664,4,4,5,12,10,1,0,2722000
836,3,1,5,2,8,1,0,3298000
1873,4,1,4,6,7,0,1,6209000
1686,2,1,3,9,8,1,1,5538000
2024,3,2,10,19,8,0,0,6902000
1322,2,4,6,4,5,1,1,4936000
2423,5,3,6,18,9,1,2,8159000
2615,1,4,2,15,2,1,1,8145000
1743,2,2,6,8,8,1,2,6139000
2796,3,2,1,4,5,1,0,8768000
1685,1,1,4,8,1,1,2,5685000
865,4,4,2,15,5,0,0,2815000
1853,1,3,3,8,8,1,2,6149000
585,1,2,9,12,7,0,1,2605000
2412,1,1,6,11,3,0,1,7776000
2291,5,2,9,7,2,1,0,8093000
1641,5,1,2,1,3,1,1,5613000
2364,2,1,6,19,6,0,0,7442000
1080,5,1,9,2,9,0,0,4380000
2029,3,3,1,15,7,1,0,6277000
1738,3,2,8,10,10,1,0,6174000
2376,4,3,10,10,9,0,1,8298000
2179,2,4,4,10,2,1,2,7267000
1119,4,2,9,8,5,1,1,4587000
2932,5,3,1,3,9,1,0,9326000
2312,4,3,2,12,9,1,0,7336000
1127,3,1,9,17,5,1,1,4351000
2800,5,1,6,16,9,1,1,9190000
1282,3,4,4,5,5,1,0,4566000
1180,1,2,7,3,2,0,1,4370000
2133,5,3,1,4,4,0,2,6919000
819,2,2,2,11,0,0,2,2757000
2643,5,1,6,7,1,1,0,8819000
930,1,1,9,10,7,1,1,3800000
958,3,4,9,12,7,1,0,3954000
2688,2,2,2,3,1,1,1,8594000
2317,4,1,8,0,3,1,0,8131000
2331,1,2,8,18,7,1,1,7773000
695,1,3,4,12,3,1,1,2615000
2716,4,3,10,2,7,1,1,9628000
1040,4,1,3,7,5,0,2,3670000
1559,4,3,4,18,5,1,2,5317000
1580,5,2,9,16,3,0,2,5790000
2457,3,3,3,4,1,1,0,7981000
1028,4,1,4,20,0,1,0,3464000
2110,1,3,9,8,3,1,2,7520000
2572,1,2,3,7,10,0,2,8146000
1408,2,4,5,15,1,0,2,4804000
1302,5,1,6,8,1,1,1,4856000
520,3,2,1,16,1,0,0,1550000
2677,1,2,9,17,2,1,0,8851000
1684,5,2,7,4,0,1,1,6212000
1872,1,3,7,10,8,1,1,6486000
1552,5,1,10,2,4,1,1,6126000
2791,5,3,1,16,7,0,1,8573000
2026,5,2,5,7,4,0,2,6908000
1598,4,1,7,19,1,1,1,5574000
575,3,1,3,15,5,0,1,1985000
2845,4,3,6,3,7,0,1,9445000
2470,2,4,2,2,4,1,1,8020000
2080,1,3,1,15,3,0,0,6180000
2831,2,1,2,16,3,0,2,8663000
2730,3,3,8,10,0,1,2,9340000
873,1,4,5,1,7,1,1,3499000
2123,2,2,8,13,6,0,1,7149000
1559,1,1,2,2,0,0,1,4997000
1324,1,4,3,5,8,1,0,4492000
2752,5,3,6,6,5,1,1,9306000
2172,4,4,4,6,4,0,1,7196000
2681,1,2,7,15,9,1,0,8703000
1082,2,4,3,20,0,0,0,3366000
2377,1,3,7,9,8,1,0,7941000
1841,3,2,6,17,1,1,0,6143000
1049,4,2,1,14,9,1,1,3457000
2327,5,3,6,19,8,0,1,7621000
2100,1,2,7,11,5,0,2,7050000
1386,2,1,9,3,9,1,2,5438000
2372,4,3,2,20,6,1,0,7356000
2515,1,3,6,17,1,1,0,8095000
741,3,2,5,19,3,1,2,2863000
1288,2,3,9,15,5,0,2,4814000
2896,5,4,5,7,8,0,1,9498000
1165,4,4,9,20,8,0,2,4475000
1180,2,4,6,9,3,1,1,4410000
524,1,3,1,9,0,1,1,1862000
1382,5,4,9,1,10,0,2,5556000
1973,4,1,1,18,3,0,1,5969000
1135,5,1,8,12,2,0,0,4245000
891,2,4,1,10,10,0,1,2873000
1967,4,2,3,18,8,0,2,6261000
2927,4,4,2,3,2,1,1,9471000
1514,3,3,5,14,3,0,2,5162000
1674,2,4,4,11,1,0,1,5502000
1782,5,2,8,2,7,1,2,6726000
903,1,4,7,4,0,1,0,3649000
1963,2,3,10,2,2,1,1,7269000
606,4,3,5,10,0,0,1,2488000
2448,3,1,3,17,2,0,2,7644000
675,3,4,10,1,7,1,1,3505000
2137,3,3,9,5,5,1,0,7601000
2298,1,2,3,1,7,0,2,7444000
622,3,1,3,18,6,0,2,2146000
1249,1,2,2,13,9,0,2,3957000
713,4,3,7,19,2,0,0,2749000
2405,1,1,3,12,7,1,1,7585000
1366,1,2,8,16,2,1,0,4838000
1780,3,4,7,1,3,1,2,6600000
2430,2,3,5,3,9,1,2,8230000
1654,2,1,7,17,8,0,2,5612000
1745,4,2,9,3,4,1,0,6485000
694,1,3,1,7,3,0,1,2262000
1218,5,2,3,20,8,0,0,3864000
2577,2,1,8,0,10,0,0,8661000
2446,4,4,7,3,1,1,0,8448000
2650,5,2,9,18,1,0,1,8880000
1865,1,4,9,2,0,0,1,6705000
2568,1,3,4,13,1,0,2,8144000
2824,1,3,9,0,4,0,2,9672000
1933,5,3,4,3,7,0,1,6559000
1769,5,2,4,17,7,0,0,5677000
721,1,1,1,15,7,0,1,2123000
2441,1,3,2,10,7,1,2,7773000
1873,1,3,2,10,2,0,0,5759000
2705,3,4,10,0,0,1,0,9535000
2774,1,4,8,3,8,0,0,9232000
2494,2,4,4,13,10,1,0,7992000
1264,5,4,5,5,2,1,0,4712000
1461,1,4,7,3,9,0,2,5353000
1206,2,1,6,13,10,1,0,4238000
2645,5,2,1,15,1,0,0,8045000
1365,3,4,8,4,5,0,2,5245000
2407,3,1,4,16,2,0,0,7481000
984,3,3,2,5,7,0,0,3292000
1247,5,1,6,13,5,1,2,4671000
2540,5,3,7,12,10,1,2,8730000
2814,4,1,4,11,9,1,0,9002000
1774,4,3,9,11,3,1,0,6442000
632,4,4,5,1,5,1,1,2926000
2467,4,2,9,3,2,1,1,8731000
2517,3,3,4,18,3,1,1,8061000
2295,4,2,3,16,4,1,2,7435000
692,2,4,9,0,6,0,2,3356000
1295,2,4,7,9,7,0,2,4785000
625,5,4,2,17,0,0,0,2105000
2069,1,1,8,17,0,0,0,6747000
1611,2,1,3,6,7,1,1,5373000
2219,1,1,5,8,5,0,0,7077000
2507,2,1,6,15,10,0,0,7951000
2856,1,4,7,20,0,0,1,9118000
2303,3,1,6,19,2,0,0,7309000
689,3,3,10,4,7,0,0,3227000
1261,3,2,7,17,3,0,0,4353000
1380,2,2,3,16,5,0,2,4440000
1357,5,1,3,4,8,1,2,4881000
833,4,4,8,19,3,1,2,3549000
1669,1,1,5,3,1,1,0,5677000
1757,3,4,3,6,5,1,1,5951000
2145,4,3,7,13,8,0,0,7165000
568,2,3,10,11,0,1,0,2824000
1027,4,2,3,6,10,0,1,3601000
2348,4,3,5,2,5,0,0,7794000
2351,5,2,2,1,6,0,1,7623000
1127,1,4,7,0,8,0,2,4411000
1535,4,2,1,14,6,1,1,4915000
1554,4,2,7,7,1,1,2,5792000
885,4,2,2,4,2,0,2,3195000
2548,2,3,10,2,10,0,0,8794000
794,5,3,3,5,10,1,0,3072000
704,2,2,7,13,7,0,2,2872000
2154,1,4,1,1,3,0,0,6712000
554,2,2,7,12,7,0,1,2362000
649,5,3,9,0,6,1,2,3497000
1839,5,2,10,16,0,1,2,6817000
2830,1,3,2,15,4,1,2,8840000
876,4,2,3,3,10,1,0,3278000
1202,1,2,4,7,9,1,0,4126000
1625,3,2,5,18,0,1,2,5535000
1388,1,1,1,20,3,1,1,4174000
2098,3,1,10,5,6,0,0,7374000
2256,4,3,10,12,7,0,2,7978000
2577,4,3,3,8,10,1,0,8311000
989,4,3,2,16,9,1,0,3287000
1698,2,2,6,6,6,0,0,5734000
1631,4,4,3,20,0,0,1,5193000
2618,1,2,3,12,7,0,2,8184000
1912,5,3,7,12,10,0,0,6536000
1181,3,3,7,12,3,1,0,4393000
1396,2,2,3,17,2,0,0,4308000
1543,2,3,2,11,4,0,2,4959000
2864,3,2,9,20,10,1,1,9532000
1736,5,2,7,2,5,0,2,6338000
841,5,3,6,1,10,0,2,3603000
2627,5,2,10,0,1,1,2,9501000
1691,5,4,2,9,9,1,2,5773000
1226,4,2,1,19,4,0,2,3818000
2774,3,1,7,0,1,0,0,9202000
2115,1,4,7,5,3,1,0,7265000
2361,3,4,4,8,0,0,0,7593000
1418,5,3,8,15,3,0,0,5094000
2683,5,1,2,3,3,1,0,8619000
1415,1,3,6,7,3,0,2,5005000
2676,4,2,1,10,2,0,0,8188000
2289,1,4,6,5,2,0,1,7617000
959,4,4,8,6,1,1,1,4107000
2920,5,1,4,19,3,1,0,9210000
2611,5,4,8,1,2,1,0,9133000
1845,4,2,7,10,4,0,2,6455000
2872,2,2,6,15,6,0,1,9156000
598,1,3,7,15,6,0,2,2494000
2696,4,3,5,12,9,0,2,8798000
2797,5,3,2,14,8,1,1,8881000
811,4,1,10,15,3,1,0,3513000
542,4,2,8,13,0,0,1,2506000
2436,1,2,10,18,10,1,2,8368000
728,3,2,10,6,4,1,2,3584000
1482,2,1,3,0,0,0,1,4956000
3000,5,4,2,9,9,1,0,9540000
2632,2,4,2,1,9,1,0,8446000
853,2,3,3,5,10,1,0,3099000
1055,3,4,8,9,6,0,2,4215000
2425,5,2,4,13,5,1,2,8035000
1832,4,4,4,12,10,1,1,6206000
2441,1,1,8,12,5,0,1,8043000
2763,3,1,6,12,2,0,0,8829000
2526,5,4,8,18,0,1,2,8698000
2950,3,3,8,10,5,0,0,9690000
979,4,3,6,18,2,1,2,3777000
1974,3,4,9,10,1,0,2,7052000
2375,1,1,7,4,6,0,2,7985000
2766,4,4,5,15,8,1,2,9128000
2035,5,1,6,3,10,0,2,7085000
2766,1,4,8,5,10,0,1,9248000
1895,5,3,7,15,5,1,0,6575000
2422,1,2,5,5,10,1,1,8006000
2924,1,4,6,2,5,1,1,9732000
1490,4,4,4,15,3,0,1,4970000
709,1,1,8,18,2,0,0,2647000
2005,4,2,6,20,6,1,1,6705000
1959,5,1,2,17,10,1,2,6327000
1971,4,3,10,14,8,0,2,7083000
820,2,4,4,15,3,0,0,2780000
2087,4,1,2,9,2,0,0,6511000
1773,5,1,1,4,0,0,1,5699000
2952,5,1,2,4,0,0,1,9336000
2661,5,1,9,17,6,1,0,8973000
827,1,1,4,9,6,1,0,2931000
1442,5,1,9,18,3,0,2,5306000
1981,3,1,9,18,0,0,2,6823000
1813,4,3,1,5,6,1,1,5959000
747,1,2,6,12,5,1,2,3021000
2456,4,3,9,13,1,0,2,8458000
2511,4,1,5,2,8,0,1,8303000
2630,2,2,10,8,4,0,0,8890000
2399,5,1,1,20,8,0,1,7257000
2965,2,2,1,15,9,1,2,9165000
1032,1,4,10,14,4,0,1,4066000
553,1,1,9,7,4,0,2,2659000
