area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
588,2,1,9,20,8,1,1,5636054
2464,5,1,4,18,6,1,1,10392791
1821,5,1,8,12,5,0,1,9415542
2750,5,2,1,1,9,1,1,11222188
2583,4,2,5,9,9,1,2,11279568
2276,4,4,10,17,9,1,1,11380404
936,2,1,7,18,0,0,1,5539775
836,1,1,4,16,4,1,0,4489448
2467,4,4,7,10,0,1,0,11304951
2569,4,1,2,12,7,1,1,10132404
1240,2,2,4,11,9,1,2,7001989
576,2,2,1,20,5,1,1,4363902
2861,3,2,6,9,0,0,2,11310701
1582,2,2,2,15,8,0,1,6833294
1009,3,1,3,10,0,0,1,5715777
2509,4,2,7,9,8,0,2,11107105
1521,4,3,10,7,6,0,2,9570229
1823,5,3,4,0,1,0,0,9432499
1078,3,3,10,12,9,1,0,8096885
3000,5,2,1,9,10,1,0,11840901
2505,4,3,9,12,7,0,0,11143844
2199,3,1,4,13,3,1,1,9078579
1365,4,3,7,16,9,1,2,9017374
1501,2,1,9,2,10,0,0,7516583
2301,5,4,2,15,0,1,0,10481697
2328,4,3,6,14,7,1,0,10634550
1056,3,1,7,14,8,1,0,6647536
2770,5,4,8,8,7,1,2,13211073
1674,4,2,5,16,5,0,2,8480300
1279,3,3,8,8,0,0,1,7766372
2219,5,4,5,0,4,0,0,11022521
2466,4,4,6,2,4,1,1,11473512
861,1,1,8,6,10,0,0,5389071
738,1,1,10,8,0,1,1,5692145
2573,3,1,5,8,5,0,2,10395424
1866,5,4,6,7,5,0,0,10140100
1033,3,2,1,20,10,0,0,5294951
618,1,1,1,7,4,1,1,3855064
2957,5,4,6,2,1,0,2,13355143
2557,3,3,8,8,6,1,0,11022186
1755,3,2,7,2,8,1,2,9415811
500,2,2,10,13,6,1,0,5734068
564,2,1,6,12,5,1,0,4815032
777,2,1,4,7,0,0,0,4608966
1670,2,2,5,15,10,0,2,7796631
1215,2,1,5,1,5,0,0,6230880
2678,4,4,1,9,7,1,1,11362277
1373,4,1,5,14,8,1,0,7405689
1725,3,1,1,6,5,1,1,7395274
1181,4,2,9,15,10,0,1,8175738
2700,5,4,7,9,7,1,1,12482342
869,1,1,2,16,10,0,0,3973054
2605,4,2,5,13,5,0,1,10448291
2659,5,3,3,3,7,1,1,11993391
737,2,1,3,17,6,1,1,4908156
953,2,2,6,19,2,0,0,5562598
897,1,1,9,18,1,0,0,5223397
2682,3,2,7,6,4,0,2,11156001
1208,3,1,2,19,5,1,2,6518535
713,1,1,2,16,5,0,1,3872997
1709,2,1,5,12,1,0,0,6782474
1959,4,2,1,2,5,0,0,8226994
1758,3,1,8,14,8,0,2,8751078
694,2,2,10,17,4,1,1,6227064
2270,3,3,5,10,4,0,2,10068362
1252,4,1,3,13,9,1,1,7020731
2207,4,1,10,3,0,1,0,10690512
2066,5,4,10,2,0,0,2,11790553
1042,2,2,3,3,6,0,1,5960892
1015,2,1,8,11,10,1,0,6449130
2060,5,4,3,0,8,0,2,10512236
2846,5,1,1,0,5,0,0,10771977
1940,4,2,3,17,10,1,0,8860227
1146,2,1,1,20,10,1,1,5496527
2520,5,2,5,6,8,1,0,10999095
1932,3,2,6,5,0,1,2,9624645
594,1,1,1,12,0,1,0,3350005
1245,3,1,7,11,4,1,1,7305116
2134,5,3,1,18,0,1,0,9414519
2893,5,3,7,12,4,0,0,11906350
2093,4,3,7,4,3,1,2,10812879
2590,4,4,6,13,9,0,0,11031421
714,2,1,3,18,0,0,0,4063526
1292,4,4,1,8,7,1,2,8208434
826,1,1,9,0,3,1,0,5852485
1550,4,3,4,17,2,1,1,8186583
999,2,2,10,1,5,0,1,7026634
2797,3,3,6,2,6,1,0,11573022
2811,4,2,3,12,7,0,2,10926367
2591,5,4,9,13,5,1,2,13042443
2928,3,2,9,5,2,0,2,12044153
506,1,1,3,7,5,0,0,3443483
2588,5,3,7,17,4,1,1,12138078
2528,5,1,10,12,4,1,2,11897542
1601,4,3,10,10,9,1,1,9742140
1446,3,3,4,2,7,1,1,8240390
1850,5,2,9,19,7,1,2,10569065
1632,2,1,5,16,6,0,1,6997070
992,1,1,7,8,5,0,1,5597282
1956,4,1,6,20,6,1,0,8923820
2304,5,4,4,0,0,0,1,11079023
1252,2,1,7,6,0,0,2,6755948
2447,5,2,3,8,2,0,2,10496465
2717,5,2,5,19,2,1,1,11394414
699,2,2,1,2,10,0,1,4689359
1335,2,2,9,0,1,1,0,7675377
1491,3,3,7,12,7,0,1,8142065
1616,3,1,6,7,9,0,1,7726864
2291,4,3,7,20,2,1,0,10124341
1862,5,2,7,9,9,0,0,9626359
1127,4,3,7,14,10,0,1,7907742
1199,2,2,6,20,10,0,0,6319614
2536,4,3,6,17,2,0,0,10431745
2207,4,2,10,11,6,1,2,11228532
1681,4,4,1,14,8,0,1,8451644
836,1,1,8,15,5,1,0,5204555
1635,3,1,5,19,2,1,0,7462699
2259,4,2,9,7,8,1,2,11356414
1614,3,2,7,11,6,1,2,8983842
2471,3,2,6,9,9,1,2,10969200
1361,4,3,4,13,8,1,2,8408301
1877,4,2,3,0,9,1,2,9690487
720,2,2,4,9,1,1,0,5062300
2399,4,1,1,1,1,0,1,9354214
2393,4,2,5,19,4,0,2,9950477
1574,4,4,3,5,5,1,1,9123562
1879,4,3,2,7,5,1,2,9588100
2498,4,1,7,17,5,1,1,10502829
1786,2,1,3,17,5,1,1,7345700
2884,4,4,10,9,7,1,2,13249628
2174,4,1,3,16,4,0,0,8519324
1476,2,2,8,0,4,0,1,7676443
2140,5,4,2,8,7,1,2,10937604
1505,3,1,9,11,5,1,0,8089355
1387,3,2,6,12,0,0,1,7135362
2992,4,1,1,2,7,1,2,11537466
661,1,1,1,12,7,1,0,3739321
2271,5,2,9,10,5,0,1,11268442
1139,2,2,10,7,10,1,1,7670753
1523,3,1,7,15,3,1,2,8235136
2659,5,4,1,15,0,1,0,10784908
2705,3,2,2,6,3,1,0,10204615
529,1,1,4,1,9,1,1,4463555
1768,4,2,7,12,10,0,1,9093999
2825,4,4,2,8,8,0,0,11253401
545,1,1,4,11,10,1,1,4366215
1128,3,1,9,5,5,0,1,7132266
2428,5,3,2,4,8,1,1,11279452
924,1,1,3,6,2,0,1,4687087
1181,3,1,7,2,1,1,0,7190605
1753,3,2,8,8,10,1,1,9438946
1379,2,2,6,8,4,0,0,6796651
2680,5,3,2,6,6,1,0,11298328
574,2,1,1,6,8,0,0,3797046
2256,5,3,2,17,4,1,0,9830093
1051,2,1,2,8,10,0,0,5066432
1593,2,1,2,5,7,0,2,6831650
2094,3,1,1,16,7,1,1,8217725
2477,3,3,10,0,6,1,1,11514842
2726,3,2,7,4,9,1,0,11217960
2477,5,1,7,5,1,1,0,10752679
2734,5,4,9,1,10,1,0,13207262
2852,3,1,4,5,6,1,2,10994709
2140,4,4,8,9,1,0,1,10380011
1444,4,1,7,8,9,0,2,8442171
2492,5,1,4,9,2,1,2,11197879
2941,4,1,2,17,1,1,2,11008910
1269,3,3,3,18,6,1,0,6872646
1217,2,2,4,2,9,0,2,6952568
1067,3,1,7,0,2,0,0,6495840
602,2,2,5,16,0,0,0,4377903
2007,5,2,9,9,3,0,0,10090300
2337,3,2,2,15,4,1,1,9187128
1391,4,3,2,0,2,0,1,7524064
862,1,1,4,2,9,1,1,5317314
2887,5,4,10,18,0,0,1,13178690
2969,4,1,8,15,1,1,2,11877778
633,2,2,9,14,0,1,0,5534754
2064,3,2,2,12,4,0,2,8619775
2919,4,2,4,14,6,1,0,11419958
2357,4,4,8,13,0,0,1,10900459
1770,3,3,10,14,10,0,0,9261950
2435,3,1,4,7,2,1,2,10083734
2348,4,4,5,10,1,0,1,10582822
2684,3,3,5,14,3,0,2,10596336
1910,4,1,6,9,2,1,0,8918894
2890,4,3,8,13,1,0,0,11511762
2859,4,4,5,14,5,1,2,12537208
2213,4,4,3,16,9,1,0,9858973
2861,3,2,9,10,4,0,0,11331528
2993,5,3,7,16,5,1,0,12885365
2052,5,2,7,2,3,0,1,10455058
2451,3,3,8,14,7,1,2,11176871
667,1,1,3,12,3,1,1,4284838
2318,3,3,2,1,7,0,1,9392843
2768,5,4,3,5,10,0,1,12031999
1187,3,1,3,7,3,0,0,6024257
1383,4,2,5,8,6,0,1,7942116
612,2,2,4,0,6,1,0,5108563
2292,5,4,6,4,9,1,0,11296706
1907,3,2,1,1,6,1,1,8444895
2776,4,3,9,15,5,0,0,11507401
2870,5,1,5,5,5,1,1,12179454
2668,3,2,4,14,6,1,0,10154277
622,2,2,9,16,10,1,1,5919540
1239,2,1,10,4,2,0,0,7057818
2468,3,1,10,10,8,1,1,11153954
2924,5,2,9,15,9,1,0,12953840
2627,4,2,2,8,2,1,2,10690681
2174,3,3,2,15,10,1,1,9209768
2249,3,1,4,5,8,0,1,8867326
1827,3,3,1,5,8,1,1,8421235
824,1,1,3,5,10,0,0,4441612
2503,4,3,6,8,1,1,1,11228921
1063,4,1,1,8,6,1,0,6245990
1808,5,1,2,11,2,1,2,8954310
2332,4,3,3,1,3,1,0,10227220
1899,4,2,4,0,9,1,2,9973178
1080,2,1,7,17,10,0,1,5988829
860,2,2,8,19,2,0,0,5551478
809,2,2,9,3,9,1,0,6428943
681,1,1,8,19,7,0,0,4550963
1935,3,3,3,1,1,0,2,9033981
1945,3,1,4,4,9,1,0,8654035
2856,5,2,8,18,5,0,2,12571634
1907,5,3,6,3,1,1,0,10259449
2317,3,2,10,5,0,1,1,10964029
2382,4,1,5,5,4,1,0,10083385
1149,3,1,6,19,1,0,0,5940340
2855,4,4,4,20,6,1,1,11628032
1556,3,1,5,6,10,1,1,8033358
2394,5,4,3,19,6,1,1,10796069
2163,5,3,4,16,10,0,0,9967388
2840,3,1,5,17,10,0,2,10582395
1700,3,3,7,1,10,0,2,9105338
1675,2,1,7,11,7,0,1,7597649
1679,2,2,7,4,2,1,1,8378754
635,1,1,10,7,0,0,1,5257889
740,1,1,3,14,3,0,0,3838793
1255,2,2,5,2,4,1,1,7034142
552,1,1,9,8,2,0,0,4653623
2660,5,3,8,9,2,0,2,12322801
1492,4,3,10,13,10,1,2,9846585
2452,3,2,4,19,0,0,0,9048601
1169,4,3,8,7,6,1,0,8081496
1330,2,1,10,1,10,0,1,7590566
2356,4,1,5,9,2,1,2,10323663
1830,4,3,1,9,2,0,0,8056739
2518,5,2,1,13,7,1,1,10757914
1420,4,2,5,7,10,1,2,8425474
1808,3,3,10,5,5,0,2,9873778
1411,3,2,4,7,8,0,0,6991563
2471,3,2,6,7,10,0,0,9875230
1442,3,2,2,5,2,1,1,7453901
588,2,1,8,5,0,0,0,4888476
1827,3,2,1,4,3,0,1,7583394
616,2,1,6,11,5,1,0,5033760
1592,4,1,5,4,2,1,1,8326130
791,1,1,6,11,1,0,1,4665175
645,2,1,10,2,3,1,0,5878370
1414,4,3,10,8,1,1,0,8992960
2536,4,3,8,3,6,1,0,11461295
2609,5,2,5,13,3,0,1,10802559
2181,3,1,9,11,6,0,1,9451942
503,2,2,2,10,0,1,0,4074425
2986,5,4,9,11,10,1,2,14023008
816,2,1,4,13,0,0,0,4464451
822,2,2,2,1,3,0,1,5217762
2648,5,1,9,19,3,0,1,11545400
2100,5,1,7,7,8,0,1,10361360
2437,5,3,2,16,10,1,1,11041710
687,2,1,10,12,5,1,0,5788914
1221,4,1,1,15,2,1,0,6336451
2769,3,3,5,14,2,0,1,10590207
2220,4,1,8,16,3,0,2,9903375
2139,5,4,9,19,9,1,0,11383597
1919,4,2,7,14,1,1,1,9531444
2811,3,2,7,16,8,1,1,11284046
2798,4,4,2,2,6,1,1,11734639
1938,5,3,7,6,4,0,0,10013092
2297,3,3,3,0,0,0,1,9566773
1917,4,3,4,7,7,1,1,9762515
575,1,1,7,15,8,1,0,4585976
1158,3,1,6,9,8,1,0,6667656
923,1,1,1,4,5,1,1,4727567
736,2,2,10,1,8,0,0,6262629
2531,4,4,4,16,8,1,0,10840350
898,2,1,1,6,4,0,0,4546298
743,1,1,10,2,4,0,1,5536701
1758,4,2,1,15,4,0,1,7965285
2819,5,4,6,8,6,1,0,12603147
2533,5,2,6,3,8,1,0,11280512
1135,3,2,7,1,0,0,0,6822573
1031,2,2,1,11,6,1,1,5728791
918,1,1,2,11,8,0,1,4398950
2615,5,2,9,0,5,0,1,12061939
677,1,1,4,18,2,1,1,4353064
2490,5,1,10,17,6,0,1,11065317
1075,3,2,10,10,8,1,1,7802355
560,1,1,5,17,2,1,1,4153900
788,1,1,4,14,1,1,1,4529928
801,1,1,3,12,10,1,0,4607179
997,1,1,1,12,1,0,1,4287959
878,1,1,10,19,2,1,1,5965294
2954,3,2,8,13,8,0,1,11351267
685,1,1,2,8,1,0,0,3581803
954,1,1,1,10,1,0,0,3957623
974,2,1,5,9,7,0,1,5613379
2845,5,3,1,12,7,0,1,11373592
2561,4,2,2,0,3,0,1,10389640
1948,4,3,6,15,2,0,1,9299588
2434,5,3,1,14,4,0,0,9780116
2342,4,3,10,20,9,1,0,11254168
1440,2,1,4,12,9,1,0,6546521
2156,4,1,1,12,0,0,0,8124485
2346,4,2,2,20,8,0,1,9335221
2124,3,1,1,2,0,1,2,8654414
2167,3,1,6,7,6,0,1,9353117
587,1,1,8,9,8,1,1,5199525
2799,4,3,9,8,8,0,1,11987855
1509,3,1,1,1,7,1,0,7039709
2320,4,2,8,10,9,1,2,11062973
1327,2,2,9,3,1,0,1,7357187
2233,3,1,5,19,0,0,0,8336385
1703,2,2,6,18,6,1,1,7858627
1455,4,3,10,13,5,1,0,9018040
946,2,1,4,7,5,0,0,5237151
726,2,1,7,20,6,1,0,5259454
957,2,2,4,3,7,0,1,5944050
1133,3,3,8,4,3,1,1,8127046
1497,4,2,8,12,8,1,2,8995696
820,1,1,10,6,1,1,1,5975117
636,2,1,6,11,8,0,1,5074231
1808,4,2,2,3,6,0,1,8223914
2906,5,2,6,8,6,1,1,12272956
2927,5,4,1,3,4,1,1,12271203
1445,4,2,5,4,7,0,2,8360105
2118,4,2,6,10,2,0,1,9384336
1211,3,1,1,1,10,0,0,6011243
726,1,1,7,2,6,0,1,5023958
1556,3,3,10,20,8,0,0,8674263
1446,2,1,9,16,2,0,2,7571981
2037,5,1,9,12,7,0,0,10020151
1393,2,1,5,8,8,0,1,6752190
2409,5,2,7,11,5,1,0,11150334
1017,2,1,3,0,6,0,0,5337801
2128,4,1,8,12,1,0,0,9210783
2193,4,1,7,19,3,1,2,9916700
2996,5,1,7,14,6,1,0,12354891
1103,2,1,10,7,10,0,1,6846670
2685,3,3,7,14,1,0,1,11090087
1484,3,3,5,19,9,1,0,7982003
1782,2,2,5,8,4,1,0,8046270
2258,5,4,9,3,1,0,1,11854691
1411,2,1,7,8,0,0,1,6917754
2461,3,2,6,11,9,0,2,10599241
1183,3,3,8,19,0,0,1,7332367
1122,2,2,7,7,7,0,0,6424555
2125,4,1,4,4,3,1,2,9646068
2692,3,1,10,10,5,1,1,11539258
2365,5,2,10,11,7,1,1,11570233
1098,3,3,8,8,10,0,0,7214565
1387,3,2,1,6,8,1,0,7016998
2109,5,4,7,3,1,0,1,11217404
1694,4,2,4,6,0,0,2,8340545
2129,3,1,9,4,9,0,2,9880917
2788,3,3,8,7,2,0,0,11474556
2636,5,2,2,5,10,1,0,11130471
1946,4,3,3,5,0,1,0,8910023
2339,3,3,5,4,8,1,1,10636042
784,2,1,8,19,6,0,1,5399282
1143,4,3,6,10,1,0,0,7464962
830,1,1,10,9,8,1,0,5758115
1208,2,1,1,6,6,0,1,5428193
1485,3,1,3,20,8,0,0,6520279
1279,4,3,3,20,4,0,1,7099064
1338,4,1,7,18,2,0,2,7522324
2202,5,4,4,3,6,1,2,11314655
2786,4,3,1,7,3,0,1,10648789
1535,2,1,7,3,6,1,1,7850387
517,1,1,5,10,8,0,0,3808000
889,2,2,5,4,9,1,0,6013324
2901,3,2,2,3,5,0,1,10740562
2997,4,4,2,6,1,1,0,11900494
2025,3,3,4,5,2,0,1,9006447
2745,3,2,8,20,4,0,1,11056056
734,2,2,7,5,5,0,1,5640794
936,1,1,6,5,5,1,1,5771429
2396,4,2,7,1,3,0,1,10590637
2906,3,1,1,8,5,0,2,10361989
2428,3,3,7,2,4,0,0,10443889
1401,3,3,6,9,10,1,2,8729872
685,2,2,10,13,7,1,1,6392698
2987,3,1,4,14,9,0,0,10522437
1857,4,4,3,14,4,1,2,9406822
2093,3,3,10,11,8,1,0,10502384
946,2,1,3,3,3,0,1,5315455
2937,4,1,1,16,3,1,1,10568078
788,1,1,1,15,4,1,0,3943046
1509,4,4,10,19,2,1,0,9408942
1844,5,4,1,7,3,1,2,9825703
2626,5,3,3,16,5,1,2,11655289
2736,4,2,10,14,6,0,0,11688867
2828,3,3,1,15,3,1,2,10651220
2885,5,3,5,10,7,1,1,12359702
677,2,2,10,5,6,0,1,6243275
1906,4,2,5,14,5,0,2,9099536
1561,2,2,10,20,8,0,2,8252883
2825,5,1,8,19,9,1,1,12123806
1787,3,3,4,15,5,1,2,9074167
2761,3,2,8,16,4,0,1,11063557
2502,5,2,1,14,10,0,2,10612294
2407,4,1,4,10,10,0,2,10160620
2514,5,2,7,18,2,0,0,10581034
2552,4,3,1,7,3,1,2,10802050
1892,3,3,6,1,2,0,0,9013660
1066,4,4,6,6,2,1,0,7814866
1855,3,2,10,14,2,1,2,9844630
1271,2,1,4,8,7,1,0,6229934
1850,3,3,4,11,5,1,1,8946323
671,1,1,1,13,1,1,1,3758531
2212,4,3,6,18,4,1,1,10137792
1155,2,1,10,2,10,0,1,7285914
558,2,2,1,14,6,0,0,3755966
1112,4,2,1,11,6,1,1,6696652
1944,3,3,1,8,5,1,1,8754770
1893,5,3,1,4,6,0,2,9344437
527,2,2,8,17,9,1,0,5283069
1060,3,2,4,18,9,0,1,6294643
2183,3,1,9,5,3,1,2,10245814
1082,3,3,1,5,10,0,0,6017097
2319,4,3,1,12,1,1,2,9788687
2393,3,3,2,10,10,0,0,9137456
1348,4,2,5,9,9,0,1,7760453
2448,3,1,7,5,1,0,2,10051607
1447,4,1,10,5,9,1,2,9373795
960,1,1,4,0,7,0,0,4868168
2211,3,1,9,4,2,0,2,10008003
1645,2,2,1,10,4,1,1,7161286
2693,4,2,9,4,0,1,0,11528295
2623,5,1,2,5,6,0,1,10353750
2216,4,3,3,8,7,1,0,10053711
2207,5,1,7,8,7,0,2,10649326
1903,3,2,8,6,7,1,2,9709597
2526,5,3,1,14,0,1,1,10545597
2417,4,1,7,2,2,1,0,10534846
1135,3,3,1,19,2,0,1,6034908
791,2,2,2,14,0,0,1,4587564
2518,3,3,9,13,0,1,1,11316101
2129,5,1,4,2,10,1,1,10080662
2433,5,3,2,4,7,0,0,10622320
1575,2,2,4,11,10,1,0,7448959
573,1,1,10,17,10,1,0,5105886
511,1,1,1,16,10,1,1,3673519
920,2,1,1,15,7,0,0,4381703
1668,2,2,4,7,6,1,2,8025116
2053,4,2,5,13,1,0,1,9394904
875,1,1,1,15,0,0,1,3915790
1983,3,3,3,0,5,0,0,8608283
1683,4,4,3,20,3,0,0,7983740
1205,4,4,6,19,9,1,1,8383758
1867,5,2,10,13,5,1,2,10677969
1184,3,1,7,19,4,0,0,6306866
2156,4,1,6,6,7,1,0,9944010
2000,3,1,4,14,9,0,1,8415034
2119,5,4,7,17,1,1,0,10926922
1811,4,4,2,14,4,0,1,8715526
2101,5,1,5,8,9,0,2,9796172
1882,5,4,3,9,0,1,1,9760991
1854,3,3,10,18,8,1,0,9447282
2031,3,2,3,14,9,0,0,8404749
870,1,1,2,17,4,1,1,4561804
2997,5,3,10,7,2,0,0,12924701
2862,4,1,9,6,0,1,2,12408275
1626,4,1,1,4,2,1,1,7598964
2528,5,2,1,10,5,1,2,10998728
2852,5,4,9,3,9,0,0,13295958
1654,3,3,5,19,8,1,1,8362286
520,2,1,10,7,7,0,1,5558768
1532,4,4,3,2,4,1,0,8598710
2544,4,1,5,11,2,0,1,10103255
2252,5,4,10,17,8,1,1,11927934
1641,3,3,5,14,4,0,0,7751251
973,1,1,7,0,5,1,0,5877057
1863,5,1,10,6,4,1,0,10129262
611,1,1,5,16,4,1,1,4439374
2228,5,3,7,3,1,1,1,11337946
2146,3,3,3,7,0,1,0,9187061
1873,5,3,9,0,5,0,0,10327219
1037,4,2,8,20,4,0,0,6773892
2302,5,2,8,2,8,1,2,11902643
1664,3,2,6,13,3,0,0,7629812
813,1,1,8,17,2,1,0,5220102
2204,3,2,5,11,9,1,2,9890568
1448,3,2,6,9,1,0,0,7352128
2756,5,2,6,4,1,0,2,11983351
2713,4,4,10,1,5,1,1,13069315
2981,5,3,3,17,8,0,2,12325853
1673,3,1,6,4,0,0,0,7710126
1186,4,4,2,5,3,0,0,7051912
2271,4,4,5,4,7,1,2,11212934
2250,5,3,3,15,2,1,2,10550631
619,1,1,1,16,7,1,0,3599225
2292,3,3,1,13,2,0,0,8554510
1921,5,3,8,7,5,1,0,10339155
1028,3,2,1,1,4,1,0,5973920
1960,5,4,4,1,2,1,0,10374788
1018,2,2,8,0,4,0,1,6578929
1124,3,2,6,9,6,0,1,7038019
2376,5,1,5,3,1,1,1,10954476
2701,3,2,10,13,10,1,1,11974585
2385,3,3,7,10,6,0,1,10624861
1640,4,3,7,15,3,0,0,8686978
788,1,1,9,19,5,1,1,5626389
2292,3,1,7,5,3,1,1,10001979
2928,5,3,3,13,4,0,1,11690876
2773,5,3,4,1,1,0,2,11752949
1503,4,1,2,7,8,1,0,7578818
2039,3,3,4,7,5,1,2,9723782
1812,5,1,1,17,10,0,0,7850835
1394,2,2,5,6,5,1,1,7145336
2342,4,2,9,14,1,1,1,10842563
2267,5,3,8,18,10,1,1,11694116
1895,5,3,10,18,5,1,0,10728741
1827,5,2,7,4,9,0,1,9679675
2605,4,3,2,17,3,1,0,10409798
1036,4,3,3,1,7,0,0,6840079
1783,2,1,10,20,2,0,1,8213407
2032,4,3,5,10,2,0,0,9063601
1055,3,3,7,19,4,1,0,6850600
2740,3,2,1,6,5,0,0,9789182
875,1,1,5,0,2,0,1,4982722
590,2,1,3,2,8,0,1,4605758
1174,3,2,10,10,9,0,0,7460504
2459,5,3,2,4,10,0,0,10469143
2165,3,1,9,19,1,0,0,9151202
1455,3,3,6,15,1,0,0,7509668
2271,5,2,8,13,8,1,0,10793046
1479,3,1,2,3,2,0,0,6573561
1334,4,1,4,1,1,1,2,8013012
2795,3,1,10,16,9,0,2,11508857
2663,5,1,10,12,10,1,1,12481449
1146,2,1,10,3,10,0,0,6776540
1388,2,2,7,17,3,0,1,7151683
1456,3,3,7,15,0,1,2,8640506
783,2,1,1,20,3,0,0,3908555
2462,4,1,6,0,1,0,2,10457748
1150,2,1,5,8,9,1,1,6331895
2519,3,2,9,15,6,1,0,10915873
2531,4,3,3,11,10,1,0,10493691
2045,5,2,2,12,0,0,2,9316819
2563,5,1,2,20,10,0,1,10197299
2300,3,1,10,19,6,0,0,9608603
2390,3,1,6,19,9,1,1,10019189
2125,4,2,3,7,3,1,0,9071350
942,2,1,1,18,7,0,1,4651795
2791,4,2,4,5,3,1,0,11309847
2163,4,4,5,9,8,0,2,10764459
1200,2,2,6,19,0,1,0,6221649
1831,5,2,6,17,5,1,1,9536032
961,1,1,10,13,0,0,1,5787002
1176,2,2,8,17,8,0,1,6684046
2804,5,2,3,7,8,0,0,11009805
1464,3,2,8,11,8,1,1,8395346
1620,4,4,8,8,1,1,0,9498769
861,1,1,7,7,1,1,1,5483628
1190,4,4,8,12,0,0,1,8187598
1736,2,1,2,8,4,0,1,6855569
2728,3,3,5,6,6,0,0,10651241
2061,3,1,5,12,0,0,1,8267391
2615,5,2,7,0,5,1,1,12237727
1604,3,2,5,5,6,0,1,7977214
1546,2,2,8,2,4,0,0,7619572
1616,4,3,5,10,9,1,2,9261661
2236,3,1,4,0,1,0,2,9472226
1063,2,2,3,7,8,1,1,6342729
1014,4,1,8,6,6,0,1,7280709
726,2,2,1,18,3,1,0,4459159
2976,5,1,7,11,0,0,0,11495803
1563,2,1,5,16,10,1,2,7465121
2440,4,1,1,13,2,1,2,9628806
2860,4,1,5,5,9,1,1,11439736
2085,4,3,5,4,1,1,2,10481837
1948,4,2,8,10,2,0,0,9134600
773,2,1,5,9,7,1,1,5528617
1459,3,3,2,13,3,0,0,6835033
2606,5,4,2,1,0,0,1,11014368
2778,3,1,10,9,10,1,1,11686446
806,1,1,5,18,4,1,0,4629980
1681,2,1,6,11,2,0,2,7480594
1192,4,4,6,12,10,1,0,8306538
697,1,1,6,12,4,1,1,4803729
839,2,1,2,16,7,0,1,4500417
508,2,1,2,13,1,0,1,3809941
1555,3,2,2,3,9,0,0,7284866
2373,4,3,3,9,7,0,2,10547901
2614,5,3,3,7,7,1,1,11598040
2529,4,1,1,15,8,0,2,9503859
1492,2,2,2,5,1,0,2,7001186
1179,3,2,10,18,0,1,1,7695565
579,1,1,6,6,8,0,1,4510420
2178,4,4,9,4,1,0,0,10604645
2434,3,3,10,0,7,0,0,11059639
748,2,2,10,7,2,0,1,6313673
643,1,1,9,8,9,0,1,5186049
1747,4,4,7,5,9,1,1,9929066
2444,4,3,6,12,5,1,0,10781143
2118,4,3,2,19,8,0,2,9182224
2900,4,4,8,18,5,0,0,11890151
1867,3,1,1,5,6,0,1,7628074
1424,2,1,3,12,10,1,1,6597539
2020,4,2,4,0,9,0,1,9562683
1556,2,2,4,10,1,1,2,7519838
1108,3,2,7,15,5,0,0,6567107
2785,3,2,10,18,0,0,2,11655429
1359,3,3,7,19,3,0,0,7368861
1444,2,2,3,4,8,1,2,7418415
2628,3,2,3,7,7,0,0,9717362
2874,3,1,1,7,3,1,2,10581831
717,1,1,3,20,3,1,0,3877632
2325,3,2,4,6,3,0,2,9493009
2701,5,2,9,8,5,1,2,12896702
837,1,1,8,17,10,0,1,5264503
2301,3,3,9,20,10,1,2,11089974
2455,4,4,9,0,10,1,1,12281356
1960,4,3,3,3,5,1,2,9940829
1411,3,3,3,13,4,0,1,7095633
1095,4,4,4,20,9,1,1,7717787
1577,4,2,9,17,3,0,0,8498439
2987,4,2,4,2,5,0,0,11173446
2932,5,3,10,13,5,1,0,13255645
622,1,1,1,12,6,1,1,3899502
650,2,2,4,9,7,1,1,5221700
1719,4,4,4,4,8,1,2,9852237
503,1,1,3,9,2,1,1,3857268
922,2,2,10,12,3,1,1,6786515
2198,3,3,10,8,9,1,2,11082055
1323,4,3,6,9,6,1,1,8598369
2007,3,1,8,1,8,1,0,9210772
1112,4,1,1,4,7,0,1,6327591
1407,4,2,6,12,10,1,0,8246449
1261,2,1,5,16,7,1,2,6654797
767,2,2,1,3,9,0,0,4694903
1738,4,4,7,0,7,0,2,9931491
1767,3,2,9,18,10,0,2,9096692
1963,5,3,5,2,7,1,0,10383034
595,1,1,2,13,4,1,0,3574077
1933,4,2,5,13,6,1,1,9558116
1374,4,2,9,14,8,0,2,8785042
1833,3,3,10,0,10,1,1,10266626
859,1,1,9,9,7,1,0,5758370
2710,5,2,8,8,3,1,1,11988897
2151,5,3,10,6,8,0,1,11217102
1824,3,1,4,1,8,1,1,8477124
2991,5,2,5,7,4,0,1,11952795
2161,5,3,3,3,2,0,2,10276699
631,1,1,2,0,8,0,0,3791916
1771,3,3,5,12,6,0,1,8537549
740,1,1,7,8,7,1,1,5342321
2887,3,3,2,13,1,0,0,10042109
1884,3,1,10,12,5,1,2,9785825
2559,5,1,10,20,0,0,1,11029485
2634,5,2,4,6,5,0,2,11318852
2142,3,1,4,16,5,1,2,8858803
606,1,1,8,6,8,0,0,4809769
627,1,1,5,11,7,0,0,4138170
2789,3,2,2,19,4,0,0,9827597
2030,3,2,6,3,9,0,2,9701478
2929,3,3,7,17,7,0,2,11750164
2517,3,2,1,17,0,1,2,9810707
